CTE	CTE_PREV	CTE_SUM	KP	KI	KD	P_ERROR	I_ERROR	D_ERROR
0.490900	0.490900	106.489600	0.200000	0.000000	0.000000	0.098180	0.000000	-0.000000
0.487200	0.487200	106.976800	0.200000	0.000000	0.000000	0.097440	0.000000	-0.000000
0.478600	0.478600	107.455400	0.200000	0.000000	0.000000	0.095720	0.000000	-0.000000
0.472700	0.472700	107.928100	0.200000	0.000000	0.000000	0.094540	0.000000	-0.000000
0.467200	0.467200	108.395300	0.200000	0.000000	0.000000	0.093440	0.000000	-0.000000
0.461900	0.461900	108.857200	0.200000	0.000000	0.000000	0.092380	0.000000	-0.000000
0.457000	0.457000	109.314200	0.200000	0.000000	0.000000	0.091400	0.000000	-0.000000
0.427600	0.427600	109.741800	0.200000	0.000000	0.000000	0.085520	0.000000	-0.000000
0.423800	0.423800	110.165600	0.200000	0.000000	0.000000	0.084760	0.000000	-0.000000
0.420000	0.420000	110.585600	0.200000	0.000000	0.000000	0.084000	0.000000	-0.000000
0.416300	0.416300	111.001900	0.200000	0.000000	0.000000	0.083260	0.000000	-0.000000
0.412600	0.412600	111.414500	0.200000	0.000000	0.000000	0.082520	0.000000	-0.000000
0.409000	0.409000	111.823500	0.200000	0.000000	0.000000	0.081800	0.000000	-0.000000
0.405200	0.405200	112.228700	0.200000	0.000000	0.000000	0.081040	0.000000	-0.000000
0.401400	0.401400	112.630100	0.200000	0.000000	0.000000	0.080280	0.000000	-0.000000
0.397500	0.397500	113.027600	0.200000	0.000000	0.000000	0.079500	0.000000	-0.000000
0.393600	0.393600	113.421200	0.200000	0.000000	0.000000	0.078720	0.000000	-0.000000
0.389600	0.389600	113.810800	0.200000	0.000000	0.000000	0.077920	0.000000	-0.000000
0.385500	0.385500	114.196300	0.200000	0.000000	0.000000	0.077100	0.000000	-0.000000
0.377200	0.377200	114.573500	0.200000	0.000000	0.000000	0.075440	0.000000	-0.000000
0.377200	0.377200	114.950700	0.200000	0.000000	0.000000	0.075440	0.000000	0.000000
0.368500	0.368500	115.319200	0.200000	0.000000	0.000000	0.073700	0.000000	-0.000000
0.364100	0.364100	115.683300	0.200000	0.000000	0.000000	0.072820	0.000000	-0.000000
0.359600	0.359600	116.042900	0.200000	0.000000	0.000000	0.071920	0.000000	-0.000000
0.350400	0.350400	116.393300	0.200000	0.000000	0.000000	0.070080	0.000000	-0.000000
0.345700	0.345700	116.739000	0.200000	0.000000	0.000000	0.069140	0.000000	-0.000000
0.341000	0.341000	117.080000	0.200000	0.000000	0.000000	0.068200	0.000000	-0.000000
0.336100	0.336100	117.416100	0.200000	0.000000	0.000000	0.067220	0.000000	-0.000000
0.331300	0.331300	117.747400	0.200000	0.000000	0.000000	0.066260	0.000000	-0.000000
0.326300	0.326300	118.073700	0.200000	0.000000	0.000000	0.065260	0.000000	-0.000000
0.321300	0.321300	118.395000	0.200000	0.000000	0.000000	0.064260	0.000000	-0.000000
0.321300	0.321300	118.716300	0.200000	0.000000	0.000000	0.064260	0.000000	0.000000
0.316200	0.316200	119.032500	0.200000	0.000000	0.000000	0.063240	0.000000	-0.000000
0.305800	0.305800	119.338300	0.200000	0.000000	0.000000	0.061160	0.000000	-0.000000
0.305800	0.305800	119.644100	0.200000	0.000000	0.000000	0.061160	0.000000	0.000000
0.300500	0.300500	119.944600	0.200000	0.000000	0.000000	0.060100	0.000000	-0.000000
0.295200	0.295200	120.239800	0.200000	0.000000	0.000000	0.059040	0.000000	-0.000000
0.289800	0.289800	120.529600	0.200000	0.000000	0.000000	0.057960	0.000000	-0.000000
0.278800	0.278800	120.808400	0.200000	0.000000	0.000000	0.055760	0.000000	-0.000000
0.278800	0.278800	121.087200	0.200000	0.000000	0.000000	0.055760	0.000000	0.000000
0.267600	0.267600	121.354800	0.200000	0.000000	0.000000	0.053520	0.000000	-0.000000
0.261900	0.261900	121.616700	0.200000	0.000000	0.000000	0.052380	0.000000	-0.000000
0.256200	0.256200	121.872900	0.200000	0.000000	0.000000	0.051240	0.000000	-0.000000
0.250300	0.250300	122.123200	0.200000	0.000000	0.000000	0.050060	0.000000	-0.000000
0.244500	0.244500	122.367700	0.200000	0.000000	0.000000	0.048900	0.000000	-0.000000
0.244500	0.244500	122.612200	0.200000	0.000000	0.000000	0.048900	0.000000	0.000000
0.232600	0.232600	122.844800	0.200000	0.000000	0.000000	0.046520	0.000000	-0.000000
0.226600	0.226600	123.071400	0.200000	0.000000	0.000000	0.045320	0.000000	-0.000000
0.220500	0.220500	123.291900	0.200000	0.000000	0.000000	0.044100	0.000000	-0.000000
0.214400	0.214400	123.506300	0.200000	0.000000	0.000000	0.042880	0.000000	-0.000000
0.208200	0.208200	123.714500	0.200000	0.000000	0.000000	0.041640	0.000000	-0.000000
0.202000	0.202000	123.916500	0.200000	0.000000	0.000000	0.040400	0.000000	-0.000000
0.195800	0.195800	124.112300	0.200000	0.000000	0.000000	0.039160	0.000000	-0.000000
0.189500	0.189500	124.301800	0.200000	0.000000	0.000000	0.037900	0.000000	-0.000000
0.183100	0.183100	124.484900	0.200000	0.000000	0.000000	0.036620	0.000000	-0.000000
0.176700	0.176700	124.661600	0.200000	0.000000	0.000000	0.035340	0.000000	-0.000000
0.170300	0.170300	124.831900	0.200000	0.000000	0.000000	0.034060	0.000000	-0.000000
0.170300	0.170300	125.002200	0.200000	0.000000	0.000000	0.034060	0.000000	0.000000
0.163900	0.163900	125.166100	0.200000	0.000000	0.000000	0.032780	0.000000	-0.000000
0.157400	0.157400	125.323500	0.200000	0.000000	0.000000	0.031480	0.000000	-0.000000
0.150900	0.150900	125.474400	0.200000	0.000000	0.000000	0.030180	0.000000	-0.000000
0.144300	0.144300	125.618700	0.200000	0.000000	0.000000	0.028860	0.000000	-0.000000
0.137800	0.137800	125.756500	0.200000	0.000000	0.000000	0.027560	0.000000	-0.000000
0.124500	0.124500	125.881000	0.200000	0.000000	0.000000	0.024900	0.000000	-0.000000
0.124500	0.124500	126.005500	0.200000	0.000000	0.000000	0.024900	0.000000	0.000000
0.117900	0.117900	126.123400	0.200000	0.000000	0.000000	0.023580	0.000000	-0.000000
0.111200	0.111200	126.234600	0.200000	0.000000	0.000000	0.022240	0.000000	-0.000000
0.104600	0.104600	126.339200	0.200000	0.000000	0.000000	0.020920	0.000000	-0.000000
0.091100	0.091100	126.430300	0.200000	0.000000	0.000000	0.018220	0.000000	-0.000000
0.091100	0.091100	126.521400	0.200000	0.000000	0.000000	0.018220	0.000000	0.000000
0.084400	0.084400	126.605800	0.200000	0.000000	0.000000	0.016880	0.000000	-0.000000
0.077600	0.077600	126.683400	0.200000	0.000000	0.000000	0.015520	0.000000	-0.000000
0.071100	0.071100	126.754500	0.200000	0.000000	0.000000	0.014220	0.000000	-0.000000
0.064300	0.064300	126.818800	0.200000	0.000000	0.000000	0.012860	0.000000	-0.000000
0.057500	0.057500	126.876300	0.200000	0.000000	0.000000	0.011500	0.000000	-0.000000
0.050900	0.050900	126.927200	0.200000	0.000000	0.000000	0.010180	0.000000	-0.000000
0.044100	0.044100	126.971300	0.200000	0.000000	0.000000	0.008820	0.000000	-0.000000
0.037500	0.037500	127.008800	0.200000	0.000000	0.000000	0.007500	0.000000	-0.000000
0.030700	0.030700	127.039500	0.200000	0.000000	0.000000	0.006140	0.000000	-0.000000
0.024200	0.024200	127.063700	0.200000	0.000000	0.000000	0.004840	0.000000	-0.000000
0.017400	0.017400	127.081100	0.200000	0.000000	0.000000	0.003480	0.000000	-0.000000
0.004200	0.004200	127.085300	0.200000	0.000000	0.000000	0.000840	0.000000	-0.000000
0.004200	0.004200	127.089500	0.200000	0.000000	0.000000	0.000840	0.000000	0.000000
-0.002400	-0.002400	127.087100	0.200000	0.000000	0.000000	-0.000480	0.000000	-0.000000
-0.009000	-0.009000	127.078100	0.200000	0.000000	0.000000	-0.001800	0.000000	-0.000000
-0.015500	-0.015500	127.062600	0.200000	0.000000	0.000000	-0.003100	0.000000	-0.000000
-0.022000	-0.022000	127.040600	0.200000	0.000000	0.000000	-0.004400	0.000000	-0.000000
-0.028500	-0.028500	127.012100	0.200000	0.000000	0.000000	-0.005700	0.000000	-0.000000
-0.034900	-0.034900	126.977200	0.200000	0.000000	0.000000	-0.006980	0.000000	-0.000000
-0.041300	-0.041300	126.935900	0.200000	0.000000	0.000000	-0.008260	0.000000	-0.000000
-0.047600	-0.047600	126.888300	0.200000	0.000000	0.000000	-0.009520	0.000000	-0.000000
-0.054000	-0.054000	126.834300	0.200000	0.000000	0.000000	-0.010800	0.000000	-0.000000
-0.060300	-0.060300	126.774000	0.200000	0.000000	0.000000	-0.012060	0.000000	-0.000000
-0.066500	-0.066500	126.707500	0.200000	0.000000	0.000000	-0.013300	0.000000	-0.000000
-0.072800	-0.072800	126.634700	0.200000	0.000000	0.000000	-0.014560	0.000000	-0.000000
